Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|area|P5747|P8520S1|P8520S1A1|P8520S2|P8520S3|P8520S4|P8520S5
3455741|1|1|1|133.5630823|70|2|1|1|1|1|1|1
3455742|1|1|1|139.33478984|70|1|1|1|1|1|1|1
3455743|1|1|1|157.25016303|70|1|1|1|1|1|1|1
3455744|1|1|1|203.98027932|70|1|1|1|1|1|1|1
3455745|1|1|1|199.43314766|70|1|1|1|1|1|1|1
3455746|1|1|1|115.47114184|70|1|1|1|1|1|1|1
3455747|1|1|1|195.22956256|70|2|1|1|1|1|1|1
3455748|1|1|1|239.86919135|70|2|1|2|1|1|1|1
3455749|1|1|1|235.144948|70|2|1|2|1|1|1|1
3455750|1|1|1|258.18295269|70|1|1|1|1|2|2|2
3455751|1|1|1|279.65632622|70|1|1|1|1|2|1|1
3455752|1|1|1|137.56162857|70|1|1|1|1|2|1|1
3455753|1|1|1|116.55756271|70|1|1|1|1|2|1|1
3455754|1|1|1|238.52708815|70|1|1|1|1|2|1|1
3455755|1|1|1|181.01512364|70|1|1|1|1|2|1|1
3455756|1|1|1|238.52708815|70|2|1|1|1|2|1|1
3455757|1|1|1|219.66742222|70|2|1|1|1|2|1|1
3455758|1|1|1|99.544087797|70|1|1|1|1|2|1|1
3455759|1|1|1|176.30856857|70|1|1|1|1|2|1|1
3455760|1|1|1|241.00809733|70|2|1|2|1|1|1|1
3455761|1|1|1|198.34713964|70|2|1|2|1|1|1|1
3455762|1|1|1|202.75707336|70|2|1|2|1|1|1|1
3455763|1|1|1|224.75266668|70|2|1|2|1|1|1|1
3455764|1|1|1|160.8500467|70|2|1|2|1|1|1|1
3455765|1|1|1|82.866427651|70|1|1|1|1|1|1|1
3455766|1|1|1|235.13155077|70|1|1|1|1|1|1|1
3455767|1|1|1|105.58245347|70|1|1|1|1|1|1|1
3455768|1|1|1|61.938543518|70|1|1|1|1|1|1|1
3455769|1|1|1|134.91709761|70|1|1|1|1|1|1|1
3455770|1|1|1|110.8078905|70|1|1|1|1|1|1|1
3455771|1|1|1|173.91924324|70|1|1|1|1|1|1|1
3455772|1|1|1|125.70082903|70|1|1|1|1|1|1|1
3455773|1|1|1|134.71422147|70|1|1|1|1|1|1|1
3455774|1|1|1|152.24911059|70|1|1|1|1|1|1|1
3455775|1|1|1|142.39157465|70|1|1|1|1|1|1|1
3455776|1|1|1|125.66403509|70|2|1|1|1|1|1|1
3455777|1|1|1|193.69913236|70|1|1|1|1|1|1|1
3455778|1|1|1|104.75131676|70|1|1|1|1|1|1|1
3455779|1|1|1|112.14545983|70|1|1|1|1|1|1|1
3455780|1|1|1|195.74885647|70|1|1|1|1|1|1|1
3455781|1|1|1|144.18280773|70|1|1|1|1|1|1|1
3455782|1|1|1|203.43054595|70|1|1|1|1|1|1|1
3455783|1|1|1|212.47639603|70|2|1|1|1|1|1|1
3455784|1|1|1|192.89443036|70|2|1|1|1|1|1|1
3455785|1|1|1|178.02941075|70|2|1|1|1|1|1|1
3455786|1|1|1|210.20199643|70|2|1|1|1|1|1|1
3455787|1|1|1|212.30139661|70|2|1|1|1|1|1|1
3455788|1|1|1|186.69027607|70|2|1|1|1|1|1|1
3455789|1|1|1|178.02941075|70|2|1|1|1|1|1|1
3455790|1|1|1|164.2424391|70|2|1|1|1|1|1|1
3455791|1|1|1|226.9385324|70|1|1|2|1|1|1|1
3455792|1|1|1|166.21183575|70|1|1|2|1|1|1|1
3455793|1|1|1|162.55322406|70|2|1|2|1|1|1|1
3455794|1|1|1|230.37510582|70|1|1|2|1|1|1|1
3455795|1|1|1|247.97746069|70|1|1|2|1|1|1|1
3455796|1|1|1|106.78561859|70|2|1|2|1|1|1|1
3455797|1|1|1|162.68693034|70|2|1|2|1|1|1|1
3455798|1|1|1|188.55124354|70|2|1|2|1|1|1|1
3455799|1|1|1|174.76327188|70|2|1|2|1|1|1|1
3455800|1|1|1|152.1809954|70|1|1|2|1|1|1|1
3455801|1|1|1|172.05385207|70|2|1|2|1|1|1|1
3455802|1|1|1|102.16273301|70|1|1|2|1|1|1|1
3455803|1|1|1|154.09537576|70|2|1|2|1|1|1|1
3455804|1|1|1|185.39054751|70|2|1|2|1|1|1|1
3455805|1|1|1|227.16506667|70|2|1|2|1|1|1|1
3455806|1|1|1|185.18425705|70|2|1|1|1|1|1|1
3455807|1|1|1|189.55180351|70|2|1|1|1|1|1|1
3455808|1|1|1|185.18425705|70|2|1|1|1|1|1|1
3455809|1|1|1|220.70228538|70|2|1|1|1|1|1|1
3455810|1|1|1|101.41677188|70|2|1|1|1|1|1|1
3455811|1|1|1|253.19253785|70|2|1|1|1|1|1|1
3455812|1|1|1|129.00299558|70|1|1|1|1|1|1|1
3455813|1|1|1|189.11565692|70|2|1|1|1|1|1|1
3455814|1|1|1|257.74396046|70|1|1|3|1|1|1|1
3455815|1|1|1|144.18280773|70|1|1|3|1|1|1|1
3455816|1|1|1|160.09262697|70|1|1|3|1|1|1|1
3455817|1|1|1|197.65469493|70|1|1|3|1|1|1|1
3455818|1|1|1|195.74885647|70|1|1|3|1|1|1|1
3455819|1|1|1|125.66403509|70|1|1|3|1|1|1|1
3455820|1|1|1|93.246050166|70|1|1|3|1|1|1|1
3455821|1|1|1|140.6760547|70|1|1|3|1|1|1|1
3455822|1|1|1|79.635270237|70|1|1|3|1|1|1|1
3455823|1|1|1|161.6153516|70|1|1|3|1|1|1|1
3455824|1|1|1|144.18280773|70|1|1|3|1|1|1|1
3455825|1|1|1|163.56143188|70|1|1|2|1|1|1|1
3455826|1|1|1|135.45675896|70|1|1|2|1|1|1|1
3455827|1|1|1|122.04992113|70|2|1|2|1|1|1|1
3455828|1|1|1|138.52744423|70|1|1|2|1|1|1|1
3455829|1|1|1|167.71983715|70|1|1|2|1|1|1|1
3455830|1|1|1|167.78473412|70|1|1|2|1|1|1|1
3455831|1|1|1|187.6224998|70|1|1|1|1|1|1|1
3455832|1|1|1|210.45629018|70|2|1|1|1|1|1|1
3455833|1|1|1|234.92831348|70|1|1|1|1|1|1|1
3455834|1|1|1|196.34161516|70|1|1|1|1|1|1|1
3455835|1|1|1|201.77162429|70|1|1|1|1|1|1|1
3455836|1|1|1|140.97280726|70|2|1|1|1|1|1|1
3455837|1|1|1|215.26722301|70|2|1|1|1|1|1|1
3455838|1|1|1|187.6224998|70|2|1|1|1|1|1|1
3455839|1|1|1|210.6054241|70|1|1|1|1|1|1|1
3455840|1|1|1|103.62794781|70|1|1|1|1|1|1|1
3455841|1|1|1|181.3093653|70|1|1|1|1|1|1|1
3455842|1|1|1|274.25934516|70|1|1|1|1|1|1|1
3455843|1|1|1|262.41169117|73|1|1|2|1|1|1|1
3455844|1|1|1|262.41169117|73|1|1|2|1|1|1|1
3455845|1|1|1|506.13189774|73|2|1|2|1|1|1|1
3455846|1|1|1|608.65484374|73|2|1|2|1|1|1|1
3455847|1|1|1|348.43392637|73|2|1|2|1|1|1|1
3455848|1|1|1|329.1047052|73|1|1|2|1|1|1|1
3455850|1|1|1|262.41169117|73|2|1|2|1|1|1|1
3455851|1|1|1|295.75819819|73|1|1|2|1|1|1|1
3455852|1|1|1|235.53497702|73|1|1|2|1|1|1|1
3455853|1|1|1|259.02573386|73|1|1|3|1|1|1|1
3455854|1|1|1|395.17290442|73|2|1|3|1|1|1|1
3455855|1|1|1|483.63985199|73|2|1|3|1|1|1|1
3455856|1|1|1|372.19766328|73|1|1|3|1|1|1|1
3455857|1|1|1|399.16235587|73|1|1|3|1|1|1|1
3455858|1|1|1|259.02573386|73|1|1|3|2|1|1|1
3455859|1|1|1|259.02573386|73|1|1|3|1|1|1|1
3455860|1|1|1|347.92745619|73|1|1|3|1|1|1|1
3455862|1|1|1|291.94196337|73|1|1|3|1|1|1|1
3455863|1|1|1|350.81721336|73|2|1|2|1|1|1|1
3455864|1|1|1|430.87779573|73|1|1|2|1|1|1|1
3455865|1|1|1|365.90797087|73|1|1|2|1|1|1|1
3455866|1|1|1|304.73615749|73|1|1|2|1|1|1|1
3455867|1|1|1|339.38977512|73|1|1|2|1|1|1|1
3455868|1|1|1|653.00924643|73|1|1|2|1|1|1|1
3455869|1|1|1|635.20284834|73|2|1|2|1|1|1|1
3455870|1|1|1|287.25186382|73|1|1|3|1|1|1|1
3455871|1|1|1|254.79073951|73|1|1|3|1|1|1|1
3455872|1|1|1|203.15743833|73|2|1|3|1|1|1|1
3455873|1|1|1|159.84422175|73|2|1|2|1|1|1|1
3455874|1|1|1|266.44408512|73|2|1|3|1|1|1|1
3455875|1|1|1|313.06851441|73|2|1|3|1|1|1|1
3455876|1|1|1|317.46131297|73|2|1|3|1|1|1|1
3455877|1|1|1|309.93953288|73|2|1|3|1|1|1|1
3455878|1|1|1|379.32537411|73|2|1|3|1|1|1|1
3455879|1|1|1|290.56307653|73|2|1|3|1|1|1|1
3455880|1|1|1|465.45632101|73|1|1|4|1|1|1|1
3455881|1|1|1|390.79386405|73|2|1|4|1|1|1|1
3455882|1|1|1|545.37029043|73|1|1|4|1|1|1|1
3455883|1|1|1|283.37364713|73|2|1|4|1|1|1|1
3455884|1|1|1|283.37364713|73|2|1|4|1|1|1|1
3455885|1|1|1|294.90227282|73|2|1|4|1|1|1|1
3455886|1|1|1|413.5529592|73|2|1|4|1|1|1|1
3455887|1|1|1|283.37364713|73|2|1|4|1|1|1|1
3455888|1|1|1|580.15736663|73|2|1|4|1|1|1|1
3455889|1|1|1|287.80637096|73|2|1|4|1|1|1|1
3455890|1|1|1|293.69205806|73|2|1|2|1|1|1|1
3455891|1|1|1|338.885165|73|2|1|3|1|1|1|1
3455892|1|1|1|338.885165|73|2|1|2|1|1|1|1
3455893|1|1|1|203.15743833|73|1|1|3|1|1|1|1
3455894|1|1|1|295.57194843|73|2|1|2|1|1|1|1
3455895|1|1|1|353.50872352|73|2|1|3|1|1|1|1
3455896|1|1|1|251.04568464|73|1|1|2|1|1|1|1
3455897|1|1|1|423.90240771|73|1|1|2|1|1|1|1
3455899|1|1|1|600.52841093|73|2|1|2|1|1|1|1
3455900|1|1|1|408.73054787|73|1|1|2|1|1|1|1
3455901|1|1|1|414.03604226|73|1|1|2|1|1|1|1
3455902|1|1|1|443.51372875|73|1|1|2|1|1|1|1
3455903|1|1|1|294.02950225|73|1|1|2|1|1|1|1
3455904|1|1|1|287.80637096|73|1|1|2|1|1|1|1
3455905|1|1|1|439.08100491|73|2|1|2|1|1|1|1
3455906|1|1|1|257.91972104|73|1|1|2|1|1|1|1
3455907|1|1|1|291.9197359|73|1|1|2|1|1|1|1
3455908|1|1|1|526.61470339|73|1|1|2|1|1|1|1
3455910|1|1|1|203.15743833|73|2|1|2|1|1|1|1
3455911|1|1|1|317.64354415|73|1|1|2|1|1|1|1
3455912|1|1|1|142.06144114|73|2|1|2|1|1|1|1
3455913|1|1|1|159.84422175|73|1|1|2|1|1|1|1
3455914|1|1|1|178.94560457|73|1|1|2|1|1|1|1
3455915|1|1|1|477.73263658|73|1|1|2|1|1|1|1
3455916|1|1|1|581.13662415|73|2|1|2|1|1|1|1
3455917|1|1|1|266.36520215|73|2|1|1|1|1|1|1
3455918|1|1|1|486.92773656|73|1|1|2|1|1|1|1
3455919|1|1|1|490.53270827|73|2|1|2|1|1|1|1
3455920|1|1|1|767.85533818|73|2|1|1|1|1|1|1
3455921|1|1|1|526.13885644|73|1|1|2|1|1|1|1
3455922|1|1|1|521.29000067|73|2|1|2|1|1|1|1
3455923|1|1|1|387.4244161|73|1|1|3|1|1|1|1
3455924|1|1|1|407.21177669|73|1|1|4|1|2|1|1
3455925|1|1|1|200.23152695|73|1|1|4|1|1|1|1
3455926|1|1|1|253.94679791|73|1|1|3|1|1|1|1
3455927|1|1|1|470.01770175|73|2|1|4|1|2|1|1
3455928|1|1|1|516.04257468|73|1|1|4|1|1|1|1
3455929|1|1|1|371.03365743|73|2|1|2|1|1|1|1
3455930|1|1|1|262.41169117|73|1|1|2|1|1|1|1
3455931|1|1|1|519.03146549|73|2|1|2|1|1|1|1
3455932|1|1|1|404.38016445|73|1|1|2|1|1|1|1
3455933|1|1|1|400.3385633|73|2|1|2|1|1|1|1
3455934|1|1|1|489.72655961|73|2|1|1|1|1|1|1
3455935|1|1|1|319.1290205|73|2|1|2|1|1|1|1
3455936|1|1|1|456.61543455|73|2|1|2|1|1|1|1
3455937|1|1|1|445.09624143|73|1|1|2|1|1|1|1
3455938|1|1|1|335.20977324|73|1|1|2|1|1|1|1
3455939|1|1|1|516.56304878|73|1|1|2|1|1|1|1
3455940|1|1|1|588.45221333|73|1|1|2|1|1|1|1
3455941|1|1|1|718.31017108|73|1|1|2|1|1|1|1
3455942|1|1|1|269.03351622|73|1|1|2|1|1|1|1
3455943|1|1|1|481.66756424|73|1|1|2|1|1|1|1
3455944|1|1|1|500.08489127|73|1|1|2|1|1|1|1
3455945|1|1|1|293.4756309|73|1|1|2|1|1|1|1
3455946|1|1|1|330.04695371|73|1|1|3|1|1|1|1
3455947|1|1|1|803.82700957|73|2|1|2|1|1|1|1
3455948|1|1|1|582.57974017|73|2|1|2|1|1|1|1
3455949|1|1|1|602.45755126|73|2|1|2|1|1|1|1
3455950|1|1|1|538.01209496|73|1|1|2|1|1|1|1
3455951|1|1|1|516.82158628|73|1|1|2|1|1|1|1
3455952|1|1|1|449.15981721|73|2|1|2|1|1|1|1
3455953|1|1|1|410.22175046|73|2|1|2|1|1|1|1
3455954|1|1|1|632.15757717|73|2|1|2|1|1|1|1
3455955|1|1|1|632.15757717|73|2|1|2|1|1|1|1
3455956|1|1|1|410.22175046|73|2|1|2|1|1|1|1
3455957|1|1|1|758.38333694|73|2|1|2|1|1|1|1
3455959|1|1|1|286.85483308|73|2|1|2|1|1|1|1
3455960|1|1|1|382.1533386|73|1|1|2|1|1|1|1
3455961|1|1|1|406.94014041|73|1|1|2|1|1|1|1
3455962|1|1|1|287.80637096|73|1|1|2|1|1|1|1
3455963|1|1|1|329.07084398|73|1|1|2|1|1|1|1
3455964|1|1|1|468.92132133|73|1|1|2|1|1|1|1
3455965|1|1|1|505.23674882|73|1|1|2|1|1|1|1
3455966|1|1|1|287.80637096|73|1|1|2|1|1|1|1
3455967|1|1|1|287.80637096|73|1|1|2|1|1|1|1
3455968|1|1|1|352.41749127|73|1|1|2|1|1|1|1
3455969|1|1|1|445.30413621|73|1|1|2|1|1|1|1
3455970|1|1|1|1293.0484237|76|2|1|6|1|1|1|1
3455971|1|1|1|1307.0105868|76|2|1|6|1|1|1|1
3455972|1|1|1|1046.978948|76|2|1|6|1|1|1|1
3455973|1|1|1|1651.3307136|76|2|1|6|1|1|1|1
3455974|1|1|1|1843.829396|76|2|1|6|1|1|1|1
3455975|1|1|1|1843.829396|76|2|1|6|1|1|1|1
3455976|1|1|1|2296.7295358|76|2|1|4|1|1|1|1
3455978|1|1|1|1677.3888792|76|2|1|4|1|1|1|1
3455979|1|1|1|1960.1755498|76|2|1|4|1|1|1|1
3455981|1|1|1|1857.0964152|76|2|1|4|1|1|1|1
3455982|1|1|1|2229.2534657|76|2|1|4|1|1|1|1
3455983|1|1|1|1582.1595346|76|2|1|3|1|1|1|1
3455984|1|1|1|1548.0731395|76|2|1|3|1|1|1|1
3455985|1|1|1|1518.8116973|76|2|1|3|1|1|1|1
3455986|1|1|1|1600.7241506|76|2|1|3|1|1|1|1
3455987|1|1|1|1364.8674761|76|2|1|3|1|1|1|1
3455988|1|1|1|3203.3254388|76|2|1|3|1|1|1|1
3455989|1|1|1|818.15941343|76|1|1|3|1|1|1|1
3455990|1|1|1|1584.1119594|76|1|1|3|1|1|1|1
3455991|1|1|1|1454.9417874|76|1|1|3|1|1|1|1
3455992|1|1|1|2053.5045045|76|1|1|3|1|1|1|1
3455993|1|1|1|1454.9417874|76|1|1|3|1|1|1|1
3455994|1|1|1|1427.6055184|76|1|1|3|1|1|1|1
3455995|1|1|1|1030.5589298|76|1|1|3|1|1|1|1
3455996|1|1|1|1770.1791747|76|2|1|3|1|1|1|1
3455997|1|1|1|1334.2697066|76|1|1|3|1|1|1|1
3455998|1|1|1|2228.4693031|76|2|1|3|1|1|1|1
3455999|1|1|1|1770.1791747|76|2|1|3|1|1|1|1
3456000|1|1|1|1552.2244406|76|2|1|3|1|1|1|1
3456001|1|1|1|1579.6651132|76|1|1|3|1|1|1|1
3456003|1|1|1|1770.1791747|76|1|1|3|1|1|1|1
3456004|1|1|1|2213.7683449|76|2|1|3|1|1|1|1
3456005|1|1|1|1497.6868092|76|2|1|3|1|1|1|1
3456007|1|1|1|1562.9858085|76|1|1|3|1|1|1|1
3456008|1|1|1|1219.1861899|76|1|1|3|1|1|1|1
3456009|1|1|1|1298.3548876|76|1|1|3|1|1|1|1
3456010|1|1|1|1219.1861899|76|2|1|3|1|1|1|1
3456011|1|1|1|1767.058387|76|2|1|3|1|1|1|1
3456012|1|1|1|1480.1245718|76|2|1|3|1|1|1|1
3456013|1|1|1|2312.854892|76|2|1|3|2|1|1|1
3456014|1|1|1|1781.8038217|76|1|1|3|1|1|1|1
3456015|1|1|1|2088.0452101|76|2|1|3|1|1|1|1
3456016|1|1|1|1675.8154768|76|2|1|3|1|1|1|1
3456017|1|1|1|2214.2399596|76|2|1|3|1|1|1|1
3456018|1|1|1|1685.7155549|76|2|1|3|1|1|1|1
3456019|1|1|1|2701.3179044|76|1|1|3|1|1|1|1
3456020|1|1|1|2003.2476185|76|1|1|3|1|1|1|1
3456021|1|1|1|1440.2591679|76|1|1|3|1|1|1|1
3456022|1|1|1|1525.1812483|76|1|1|3|1|1|1|1
3456023|1|1|1|2182.4126811|76|1|1|3|1|1|1|1
3456024|1|1|1|2405.0139935|76|1|1|3|1|1|1|1
3456025|1|1|1|1593.898935|76|1|1|3|1|1|1|1
3456026|1|1|1|2747.427908|76|1|1|3|1|1|1|1
3456027|1|1|1|3016.1392239|76|1|1|3|1|1|1|1
3456028|1|1|1|3596.8571466|76|1|1|3|1|1|1|1
3456029|1|1|1|2023.9143894|76|1|1|1|1|1|1|1
3456030|1|1|1|1773.5153668|76|1|1|1|1|1|1|1
3456031|1|1|1|2716.9752291|76|1|1|1|1|1|1|1
3456032|1|1|1|1692.9389298|76|2|1|1|1|1|1|1
3456033|1|1|1|1600.4896676|76|1|1|2|1|1|1|1
3456034|1|1|1|2075.8344194|76|2|1|2|1|1|1|1
3456035|1|1|1|2010.2203461|76|2|1|1|1|1|1|1
3456036|1|1|1|1744.4813925|76|2|1|1|1|1|1|1
3456037|1|1|1|1889.3385249|76|1|1|2|1|1|1|1
3456038|1|1|1|1695.9440653|76|1|1|3|1|1|1|1
3456039|1|1|1|1844.9836785|76|2|1|2|1|1|1|1
3456040|1|1|1|2438.8449597|76|2|1|2|1|1|1|1
3456041|1|1|1|2182.4126811|76|2|1|2|1|1|1|1
3456042|1|1|1|2011.6498641|76|2|1|2|1|1|1|1
3456043|1|1|1|2747.427908|76|2|1|2|1|1|1|1
3456044|1|1|1|1462.1194699|76|2|1|2|1|1|1|1
3456045|1|1|1|1793.8925642|76|2|1|2|1|1|1|1
3456046|1|1|1|1902.15625|76|2|1|5|1|1|1|1
3456047|1|1|1|2472.1775599|76|2|1|5|1|1|1|1
3456048|1|1|1|2689.2910128|76|2|1|5|1|1|1|1
3456049|1|1|1|1618.469667|76|1|1|4|1|1|1|1
3456050|1|1|1|1783.1556596|76|2|1|4|1|1|1|1
3456051|1|1|1|1035.7074216|76|2|1|4|1|1|1|1
3456052|1|1|1|1275.6569346|76|2|1|4|1|1|1|1
3456053|1|1|1|1275.6569346|76|2|1|4|1|1|1|1
3456054|1|1|1|1133.4392427|76|2|1|4|1|1|1|1
3456055|1|1|1|1179.0339326|76|2|1|4|1|1|1|1
3456056|1|1|1|1940.838001|76|2|1|4|1|1|1|1
3456057|1|1|1|1525.1812483|76|2|1|1|1|1|1|1
3456058|1|1|1|1742.9385482|76|1|1|1|1|1|1|1
3456059|1|1|1|1947.5323313|76|2|1|1|1|1|1|1
3456060|1|1|1|1942.9321774|76|1|1|1|1|1|1|1
3456061|1|1|1|2591.8680654|76|1|1|1|1|1|1|1
3456062|1|1|1|2302.9688632|76|2|1|1|1|1|1|1
3456063|1|1|1|2745.5078325|76|2|1|1|1|1|1|1
3456065|1|1|1|2147.5259606|76|1|1|1|1|1|1|1
3456066|1|1|1|2011.6498641|76|1|1|1|1|1|1|1
3456067|1|1|1|1225.6900954|76|2|1|1|1|1|1|1
3456068|1|1|1|1123.2489376|76|2|1|1|1|1|1|1
3456069|1|1|1|1448.3879022|76|2|1|1|1|1|1|1
3456070|1|1|1|1736.2204437|76|2|1|1|1|1|1|1
3456071|1|1|1|2171.6202412|76|2|1|1|2|1|1|1
3456072|1|1|1|1722.1495941|76|1|1|1|1|1|1|1
3456073|1|1|1|1291.6026463|76|1|1|1|1|1|1|1
3456074|1|1|1|1086.4633353|76|1|1|2|1|1|1|1
3456075|1|1|1|950.82297489|76|2|1|1|1|1|1|1
3456076|1|1|1|1990.8364891|76|2|1|1|1|1|1|1
3456077|1|1|1|1098.1304988|76|2|1|1|1|1|1|1
3456078|1|1|1|2073.2920471|76|1|1|2|1|1|1|1
3456079|1|1|1|1448.9221859|76|1|1|2|1|1|1|1
3456080|1|1|1|1594.8799646|76|1|1|2|1|1|1|1
3456081|1|1|1|1433.5280119|76|2|1|2|1|1|1|1
3456082|1|1|1|2614.3155659|76|1|1|2|1|1|1|1
3456083|1|1|1|1594.8799646|76|1|1|2|1|1|1|1
3456084|1|1|1|1850.1557148|76|1|1|2|1|1|1|1
3456085|1|1|1|2443.0961702|76|1|1|2|1|1|1|1
3456086|1|1|1|2057.2568153|76|1|1|2|1|1|1|1
3456087|1|1|1|35.967736486|88|1|1|2|2|2|1|2
3456088|1|1|1|35.988381557|88|1|1|2|2|2|1|2
3456089|1|1|1|49.472416698|88|1|1|2|2|2|1|2
3456090|1|1|1|38.2552224|88|1|1|2|2|2|1|2
3456091|1|1|1|12.368104175|88|1|1|3|2|2|1|2
3456092|1|1|1|20.792325682|88|2|1|2|2|2|1|2
3456093|1|1|1|12.368104175|88|1|1|3|2|2|1|2
3456094|1|1|1|30.862941971|88|1|1|2|2|2|1|2
3456095|1|1|1|42.094470108|88|1|1|2|2|2|1|2
3456096|1|1|1|35.967736486|88|2|1|3|2|2|1|2
3456097|1|1|1|67.637908413|88|1|1|1|2|2|1|2
3456098|1|1|1|70.610757422|88|1|1|1|2|2|1|2
3456099|1|1|1|51.38092137|88|1|1|1|2|2|1|2
3456100|1|1|1|20.098169284|88|1|1|2|2|2|1|2
3456101|1|1|1|39.363470257|88|1|1|1|2|2|1|2
3456102|1|1|1|75.503712586|88|1|1|1|2|2|1|2
3456103|1|1|1|50.51450482|88|1|1|2|2|2|1|2
3456104|1|1|1|51.38092137|88|1|1|2|2|2|1|2
3456105|1|1|1|44.914266507|88|1|1|2|2|2|1|2
3456106|1|1|1|20.098169284|88|2|1|2|2|2|1|2
3456107|1|1|1|63.031152949|88|1|1|1|2|2|1|2
3456108|1|1|1|20.098169284|88|1|1|1|2|2|1|2
3456109|1|1|1|19.182013419|88|1|1|1|2|1|2|2
3456110|1|1|1|58.8865936|88|1|1|2|2|1|1|1
3456111|1|1|1|47.866136854|88|1|1|2|2|1|1|1
3456112|1|1|1|19.182013419|88|1|1|2|2|1|1|1
3456113|1|1|1|55.783295013|88|1|1|2|2|1|1|1
3456114|1|1|1|25.960385611|88|1|1|2|2|1|1|1
3456116|1|1|1|49.666625136|88|1|1|2|2|1|1|1
3456118|1|1|1|24.842960052|88|1|1|2|2|1|1|1
3456119|1|1|1|46.821265443|88|1|1|2|2|1|1|1
3456120|1|1|1|24.081002295|88|1|1|2|2|1|1|1
3456121|1|1|1|23.190195327|88|1|1|3|2|2|1|2
3456122|1|1|1|23.190195327|88|1|1|3|2|2|1|2
3456123|1|1|1|42.87256934|88|1|1|3|2|2|1|2
3456124|1|1|1|56.392755158|88|1|1|3|2|2|1|2
3456125|1|1|1|24.081002295|88|1|1|3|2|2|1|2
3456126|1|1|1|30.034026331|88|2|1|2|2|2|1|2
3456127|1|1|1|57.868016196|88|2|1|2|2|2|1|2
3456128|1|1|1|43.42721802|88|1|1|2|2|1|1|2
3456129|1|1|1|68.02457296|88|1|1|3|2|1|1|2
3456130|1|1|1|42.436545211|88|1|1|2|2|2|1|2
3456131|1|1|1|29.023485857|88|1|1|2|2|2|1|2
3456132|1|1|1|33.307551756|88|1|1|2|2|2|1|2
3456133|1|1|1|17.00614324|88|1|1|1|2|2|1|2
3456134|1|1|1|44.032799001|88|1|1|3|2|1|1|1
3456135|1|1|1|17.00614324|88|1|1|3|2|1|1|2
3456136|1|1|1|68.02457296|88|1|1|2|2|2|1|2
3456137|1|1|1|17.00614324|88|1|1|2|2|2|1|2
3456138|1|1|1|39.577480714|88|1|1|3|2|2|1|1
3456139|1|1|1|27.655362128|88|1|1|2|2|2|1|2
3456140|1|1|1|35.925509962|88|1|1|2|2|2|1|1
3456141|1|1|1|23.190195327|88|1|1|3|2|2|1|1
3456142|1|1|1|30.034026331|88|1|1|2|2|1|1|1
3456143|1|1|1|23.190195327|88|2|1|2|2|1|1|1
3456144|1|1|1|60.04472591|88|1|1|2|2|1|1|1
3456147|1|1|1|27.732372457|88|1|1|2|2|2|1|2
3456148|1|1|1|17.779149751|88|1|1|1|2|2|1|2
3456150|1|1|1|61.122414415|88|1|1|2|2|2|1|2
3456151|1|1|1|17.779149751|88|1|1|1|2|2|1|2
3456152|1|1|1|51.703621199|88|1|1|1|2|2|1|2
3456153|1|1|1|17.779149751|88|1|1|2|2|1|1|1
3456154|1|1|1|23.026086854|88|1|1|2|2|1|1|1
3456155|1|1|1|23.026086854|88|1|1|2|2|1|1|1
3456156|1|1|1|48.844275251|88|1|1|2|2|1|1|1
3456157|1|1|1|43.628710963|88|1|1|2|2|1|1|1
3456158|1|1|1|23.476494035|88|1|1|2|2|1|1|2
3456159|1|1|1|58.582436149|88|1|1|2|2|1|1|2
3456160|1|1|1|40.066091587|88|1|1|2|2|2|1|2
3456161|1|1|1|23.476494035|88|1|1|2|2|2|1|2
3456162|1|1|1|23.476494035|88|1|1|3|2|1|1|2
3456163|1|1|1|23.476494035|88|1|1|2|2|2|1|2
3456165|1|1|1|16.639783828|88|1|1|3|2|1|1|1
3456166|1|1|1|18.830966279|88|1|1|3|2|1|1|1
3456167|1|1|1|18.020415799|88|1|1|3|2|1|1|1
3456168|1|1|1|20.144928655|88|2|1|3|2|1|1|1
3456169|1|1|1|33.835653095|88|2|1|3|2|1|1|1
3456170|1|1|1|41.777665923|88|1|1|3|2|1|1|1
3456171|1|1|1|51.671974179|88|1|1|3|2|1|1|1
3456172|1|1|1|20.941449114|88|2|1|3|2|1|1|1
3456173|1|1|1|52.256572201|88|1|1|3|2|1|1|1
3456174|1|1|1|21.7458748|88|1|1|3|2|1|1|1
3456175|1|1|1|28.341555309|88|1|1|3|2|1|1|1
3456176|1|1|1|47.358574541|88|1|1|3|2|2|1|1
3456177|1|1|1|83.149391697|88|2|1|3|2|1|1|1
3456178|1|1|1|58.751911603|88|1|1|3|2|1|1|1
3456179|1|1|1|48.090918113|88|1|1|3|2|1|1|1
3456180|1|1|1|67.439505912|88|1|1|2|2|2|1|2
3456181|1|1|1|23.190195327|88|1|1|2|2|2|1|2
3456182|1|1|1|57.868016196|88|1|1|2|2|2|1|2
3456183|1|1|1|31.384943799|88|1|1|2|2|2|1|2
3456184|1|1|1|23.190195327|88|1|1|2|2|2|1|2
3456185|1|1|1|30.034026331|88|1|1|2|2|2|1|2
3456186|1|1|1|30.506270351|88|1|1|1|2|2|1|2
3456187|1|1|1|102.03685944|88|1|1|1|2|2|1|2
3456188|1|1|1|89.621345959|88|1|1|1|2|2|1|2
