Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|area|P5747|P8520S1|P8520S1A1|P8520S2|P8520S3|P8520S4|P8520S5
3411662|1|1|1|3405.6280626|05|2|1|2|1|1|1|1
3411663|1|1|1|4665.2332311|05|2|1|2|1|1|1|1
3411664|1|1|1|2954.0481111|05|2|1|2|1|1|1|1
3411665|1|1|1|2501.7857766|05|2|1|2|1|1|1|1
3411667|1|1|1|4620.9850201|05|2|1|3|1|1|1|1
3411668|1|1|1|8020.1559469|05|2|1|3|1|1|1|1
3411669|1|1|1|8841.9309048|05|2|1|3|1|1|1|1
3411670|1|1|1|6933.267304|05|2|1|3|1|1|1|1
3411671|1|1|1|6365.8759993|05|2|1|3|1|1|1|1
3411672|1|1|1|5456.3473011|05|2|1|3|1|1|1|1
3411673|1|1|1|4537.1263672|05|2|1|3|1|1|1|1
3411674|1|1|1|8144.7496729|05|2|1|3|1|1|1|1
3411676|1|1|1|8953.4069618|05|2|1|3|1|1|1|1
3411677|1|1|1|3619.105878|05|2|1|3|1|1|1|1
3411678|1|1|1|8953.4069618|05|1|1|3|1|1|1|1
3411680|1|1|1|3546.9800814|05|2|1|3|1|1|1|1
3411681|1|1|1|3330.2413217|05|2|1|3|1|1|1|1
3411682|1|1|1|8953.4069618|05|2|1|3|1|1|1|1
3411683|1|1|1|4942.8187154|05|2|1|3|1|1|1|1
3411684|1|1|1|3407.8478108|05|2|1|3|1|1|1|1
3411685|1|1|1|3464.0644452|05|2|1|3|1|1|1|1
3411687|1|1|1|7353.9842555|05|2|1|5|1|1|1|1
3411688|1|1|1|6213.7232177|05|2|1|5|1|1|1|1
3411689|1|1|1|7987.5371807|05|2|1|5|1|1|1|1
3411690|1|1|1|13320.984972|05|2|1|5|1|1|1|1
3411691|1|1|1|11627.584959|05|2|1|5|1|1|1|1
3411692|1|1|1|7557.7610709|05|2|1|5|1|1|1|1
3411693|1|1|1|7557.7610709|05|2|1|5|1|1|1|1
3411694|1|1|1|7557.7610709|05|2|1|5|1|1|1|1
3411695|1|1|1|326.33424848|05|2|1|2|1|1|1|1
3411697|1|1|1|638.09776427|05|2|1|2|1|1|1|1
3411698|1|1|1|952.49555609|05|2|1|2|1|1|1|1
3411699|1|1|1|744.2328121|05|2|1|2|1|1|1|1
3411700|1|1|1|895.46431377|05|2|1|1|1|1|1|1
3411701|1|1|1|466.54599543|05|2|1|2|1|1|1|1
3411702|1|1|1|626.59835998|05|1|1|2|1|1|1|1
3411704|1|1|1|444.30226172|05|2|1|2|1|1|1|1
3411705|1|1|1|475.3668583|05|2|1|2|1|1|1|1
3411706|1|1|1|1384.1257357|05|1|1|3|1|1|1|1
3411707|1|1|1|1645.8318103|05|1|1|3|1|1|1|1
3411708|1|1|1|819.32779229|05|1|1|3|1|1|1|1
3411709|1|1|1|582.67695552|05|1|1|3|1|1|1|1
3411710|1|1|1|921.79089917|05|1|1|3|1|1|1|1
3411712|1|1|1|1503.6874881|05|1|1|3|1|1|1|1
3411714|1|1|1|2040.961528|08|1|1|3|1|1|1|1
3411715|1|1|1|1938.8937184|08|1|1|3|1|1|1|1
3411716|1|1|1|1313.9562585|08|1|1|3|1|1|1|1
3411717|1|1|1|1398.2362716|08|1|1|3|1|1|1|1
3411718|1|1|1|1208.1723105|08|2|1|3|1|1|1|1
3411719|1|1|1|1199.8537037|08|2|1|2|1|1|1|1
3411720|1|1|1|1322.6737082|08|2|1|2|1|1|1|1
3411721|1|1|1|1089.8570765|08|2|1|2|1|1|1|1
3411722|1|1|1|1237.1783485|08|2|1|2|1|1|1|1
3411723|1|1|1|1199.8537037|08|2|1|2|1|1|1|1
3411724|1|1|1|1300.8166959|08|2|1|2|1|1|1|1
3411725|1|1|1|1345.4463388|08|2|1|1|1|2|1|1
3411726|1|1|1|1083.4481227|08|1|1|1|1|1|1|1
3411727|1|1|1|1476.5303003|08|2|1|1|1|1|1|1
3411728|1|1|1|1083.4481227|08|1|1|1|1|1|1|1
3411729|1|1|1|5443.3504807|11|2|1|2|1|1|1|1
3411730|1|1|1|3517.6205642|11|2|1|2|1|1|1|1
3411731|1|1|1|5238.1099549|11|1|1|2|1|1|1|1
3411732|1|1|1|2623.1229576|11|1|1|2|1|1|1|1
3411733|1|1|1|5221.2693751|11|1|1|2|1|1|1|1
3411734|1|1|1|2206.0590854|11|2|1|2|1|1|1|1
3411735|1|1|1|2888.0351059|11|2|1|2|1|1|1|1
3411736|1|1|1|4343.6123483|11|2|1|2|1|1|1|1
3411737|1|1|1|4952.7901104|11|2|1|2|1|1|1|1
3411738|1|1|1|3517.6205642|11|2|1|2|1|1|1|1
3411739|1|1|1|3348.4825403|11|2|1|3|1|1|1|1
3411740|1|1|1|6989.0198666|11|2|1|3|1|1|1|1
3411741|1|1|1|6413.2265255|11|2|1|3|1|1|1|1
3411742|1|1|1|5755.1058745|11|2|1|3|1|1|1|1
3411743|1|1|1|7118.5779336|11|2|1|3|1|1|1|1
3411744|1|1|1|4512.830256|11|2|1|3|1|1|1|1
3411745|1|1|1|6670.2200121|11|2|1|2|1|1|1|1
3411746|1|1|1|4934.6717459|11|2|1|2|1|1|1|1
3411747|1|1|1|3953.0595336|11|2|1|2|1|1|1|1
3411748|1|1|1|6851.9698582|11|1|1|1|1|1|1|1
3411749|1|1|1|6718.3835045|11|2|1|1|1|1|1|1
3411751|1|1|1|9560.2231551|11|2|1|1|1|1|1|1
3411752|1|1|1|9476.776821|11|1|1|3|1|1|1|1
3411753|1|1|1|13717.004352|11|2|1|3|1|1|1|1
3411754|1|1|1|5430.2190188|11|1|1|3|1|1|1|1
3411755|1|1|1|7042.9352485|11|1|1|3|1|1|1|1
3411756|1|1|1|4595.9564279|11|1|1|3|1|1|1|1
3411757|1|1|1|7407.012909|11|1|1|1|1|1|1|1
3411758|1|1|1|5642.849655|11|3|1|1|1|1|1|1
3411759|1|1|1|9973.9198232|11|2|1|1|1|1|1|1
3411764|1|1|1|9441.4012777|11|1|1|1|1|1|1|1
3411765|1|1|1|7113.2197801|11|2|1|1|1|1|1|1
3411766|1|1|1|11144.605363|11|2|1|1|1|1|1|1
3411767|1|1|1|9694.7654481|11|1|1|1|1|1|1|1
3411768|1|1|1|4222.0610622|11|1|1|1|1|1|1|1
3411769|1|1|1|5322.8642393|11|2|1|2|1|1|1|1
3411770|1|1|1|7746.3637967|11|2|1|2|1|1|1|1
3411772|1|1|1|5177.7372978|11|2|1|2|1|1|1|1
3411773|1|1|1|6409.7693291|11|2|1|2|1|1|1|1
3411774|1|1|1|4431.2225849|11|2|1|2|1|1|1|1
3411775|1|1|1|5658.3257241|11|2|1|2|1|1|1|1
3411776|1|1|1|4715.2871211|11|1|1|2|1|1|1|1
3411777|1|1|1|8005.5856498|11|1|1|2|1|1|1|1
3411778|1|1|1|8904.0142655|11|1|1|2|1|1|1|1
3411779|1|1|1|6618.5544296|11|1|1|2|1|1|1|1
3411780|1|1|1|4099.4691459|11|1|1|2|1|1|1|1
3411781|1|1|1|2573.7355996|11|1|1|2|1|1|1|1
3411782|1|1|1|6017.7024089|11|1|1|2|1|1|1|1
3411783|1|1|1|5251.1816368|11|1|1|2|1|1|1|1
3411784|1|1|1|4036.6172212|11|1|1|2|1|1|1|1
3411785|1|1|1|4099.4691459|11|1|1|2|1|1|1|1
3411786|1|1|1|5915.2583482|11|1|1|3|1|1|1|1
3411787|1|1|1|6820.0388578|11|1|1|3|1|1|1|1
3411789|1|1|1|5915.2583482|11|2|1|3|1|1|1|1
3411790|1|1|1|5707.3614597|11|2|1|3|1|1|1|1
3411791|1|1|1|7241.0973678|11|1|1|3|1|1|1|1
3411792|1|1|1|5706.9738334|11|1|1|3|1|1|1|1
3411793|1|1|1|4181.0045019|11|1|1|3|1|1|1|1
3411795|1|1|1|3227.9132937|11|2|1|5|1|1|1|1
3411797|1|1|1|5146.9945917|11|2|1|5|1|1|1|1
3411798|1|1|1|4350.3361897|11|2|1|5|1|1|1|1
3411799|1|1|1|5558.9302289|11|2|1|5|1|1|1|1
3411800|1|1|1|3913.8847698|11|2|1|3|1|1|1|1
3411802|1|1|1|2904.0699679|11|2|1|3|1|1|1|1
3411803|1|1|1|4625.6286903|11|2|1|3|1|1|1|1
3411804|1|1|1|3448.1064504|11|2|1|3|1|1|1|1
3411806|1|1|1|849.25979779|13|2|1|1|1|1|1|1
3411807|1|1|1|731.6851185|13|2|1|1|1|1|1|1
3411808|1|1|1|845.18837628|13|2|1|1|1|1|1|1
3411809|1|1|1|406.87955288|13|2|1|1|1|1|1|1
3411810|1|1|1|845.18837628|13|2|1|1|1|1|1|1
3411811|1|1|1|539.73513134|13|2|1|1|1|1|1|1
3411812|1|1|1|1188.380621|13|2|1|1|1|1|1|1
3411813|1|1|1|846.46774578|13|2|1|1|1|1|1|1
3411815|1|1|1|817.83052727|13|2|1|1|1|1|1|1
3411816|1|1|1|772.89215055|13|2|1|1|1|1|1|1
3411817|1|1|1|836.53370731|13|2|1|1|1|1|1|1
3411818|1|1|1|402.66507637|13|2|1|1|1|1|1|1
3411819|1|1|1|965.33586707|13|2|1|1|1|1|1|1
3411820|1|1|1|573.37692773|13|1|1|1|1|1|1|1
3411821|1|1|1|808.97038669|13|2|1|1|1|1|1|1
3411822|1|1|1|300.78993408|13|2|1|1|1|1|1|1
3411824|1|1|1|837.81530912|13|1|1|1|1|1|1|1
3411825|1|1|1|377.81459194|13|2|1|1|1|1|1|1
3411826|1|1|1|662.97186089|13|2|1|1|1|1|1|1
3411827|1|1|1|653.55993382|13|1|1|1|1|1|1|1
3411828|1|1|1|955.41727252|13|1|1|1|1|1|1|1
3411829|1|1|1|457.73949699|13|1|1|1|1|1|1|1
3411830|1|1|1|991.85400739|13|1|1|1|1|1|1|1
3411831|1|1|1|1163.0612171|13|2|1|1|1|1|1|1
3411832|1|1|1|615.28137984|13|1|1|1|2|1|1|1
3411833|1|1|1|1300.1309786|13|1|1|1|1|1|1|1
3411834|1|1|1|457.73949699|13|2|1|1|1|1|1|1
3411835|1|1|1|718.13718025|13|2|1|3|1|1|1|1
3411836|1|1|1|692.96630888|13|2|1|3|1|1|1|1
3411837|1|1|1|405.16775822|13|2|1|3|1|1|1|1
3411838|1|1|1|836.49720597|13|2|1|3|1|1|1|1
3411839|1|1|1|486.53711666|13|2|1|3|1|1|1|1
3411840|1|1|1|683.86119147|13|2|1|3|1|1|1|1
3411841|1|1|1|481.24721875|13|2|1|2|1|1|1|1
3411842|1|1|1|655.60576527|13|2|1|2|1|1|1|1
3411843|1|1|1|230.56507996|13|2|1|2|1|1|1|1
3411844|1|1|1|343.59530884|13|2|1|2|1|1|1|1
3411845|1|1|1|658.95039131|13|2|1|2|1|1|1|1
3411846|1|1|1|585.83824269|13|1|1|2|1|1|1|1
3411847|1|1|1|536.69150643|13|2|1|2|1|1|1|1
3411848|1|1|1|566.55719328|13|2|1|2|1|1|1|1
3411849|1|1|1|482.69717085|13|2|1|2|1|1|1|1
3411850|1|1|1|586.15150484|13|2|1|1|1|1|1|1
3411851|1|1|1|352.62894583|13|2|1|1|1|1|1|1
3411852|1|1|1|895.98790058|13|2|1|1|1|1|1|1
3411853|1|1|1|712.59077586|13|2|1|1|1|1|1|1
3411854|1|1|1|925.47656438|13|2|1|1|1|1|1|1
3411855|1|1|1|820.82230395|13|2|1|1|1|1|1|1
3411856|1|1|1|493.90036139|13|2|1|1|1|1|1|1
3411857|1|1|1|1066.6435282|13|2|1|1|1|1|1|1
3411858|1|1|1|764.09493903|13|2|1|1|1|1|1|1
3411859|1|1|1|137.92472612|15|2|1|1|1|1|1|1
3411860|1|1|1|148.84107647|15|2|1|1|1|1|1|1
3411861|1|1|1|125.62070437|15|1|1|3|1|1|1|1
3411862|1|1|1|193.41479421|15|2|1|2|1|1|1|1
3411863|1|1|1|215.31469175|15|1|1|5|1|1|1|1
3411864|1|1|1|215.60940846|15|1|1|5|1|1|1|1
3411865|1|1|1|97.000278551|15|1|1|5|1|1|1|1
3411866|1|1|1|271.36324597|17|2|1|4|1|1|1|1
3411867|1|1|1|467.85344515|17|2|1|4|1|1|1|1
3411868|1|1|1|621.48465912|17|1|1|4|1|1|1|1
3411869|1|1|1|530.66997791|17|2|1|3|1|1|1|1
3411870|1|1|1|495.94406066|17|1|1|3|1|1|1|1
3411871|1|1|1|656.72772985|17|2|1|4|1|1|1|1
3411873|1|1|1|553.23327208|17|2|1|3|1|1|1|1
3411874|1|1|1|284.65264308|17|1|1|3|1|1|1|1
3411875|1|1|1|613.73077507|17|2|1|5|1|1|1|1
3411876|1|1|1|613.73077507|17|2|1|5|1|1|1|1
3411877|1|1|1|819.42619787|17|2|1|5|1|1|1|1
3411878|1|1|1|707.04302987|17|2|1|5|1|1|1|1
3411879|1|1|1|566.03598695|17|1|1|4|1|1|1|1
3411880|1|1|1|410.20496022|17|1|1|3|1|1|1|1
3411881|1|1|1|402.8019787|17|1|1|3|1|1|1|1
3411882|1|1|1|698.62893841|17|1|1|3|1|1|1|1
3411883|1|1|1|446.34965459|17|1|1|3|1|1|1|1
3411884|1|1|1|389.89799547|17|1|1|3|1|1|1|1
3411885|1|1|1|802.20991235|17|2|1|3|1|1|1|1
3411886|1|1|1|300.76180086|17|1|1|3|1|1|1|1
3411887|1|1|1|534.60329774|17|1|1|3|1|1|1|1
3411888|1|1|1|410.20496022|17|2|1|3|1|1|1|1
3411889|1|1|1|466.65661935|17|2|1|1|1|1|1|1
3411890|1|1|1|317.05994822|17|2|1|1|1|1|1|1
3411891|1|1|1|384.92340626|17|1|1|1|1|1|1|1
3411892|1|1|1|309.6569667|17|2|1|1|1|1|1|1
3411893|1|1|1|373.51160735|17|2|1|1|1|1|1|1
3411894|1|1|1|698.62893841|17|2|1|1|1|1|1|1
3411895|1|1|1|375.51784158|17|2|1|1|1|1|1|1
3411896|1|1|1|353.2046426|17|2|1|1|1|1|1|1
3411897|1|1|1|466.65661935|17|2|1|1|1|1|1|1
3411898|1|1|1|725.9167266|17|2|1|3|2|1|1|1
3411899|1|1|1|208.08222699|17|2|1|3|2|1|1|1
3411900|1|1|1|373.51160735|17|2|1|3|2|1|1|1
3411901|1|1|1|204.82815086|17|1|1|4|1|1|1|1
3411902|1|1|1|384.92340626|17|1|1|4|1|1|1|1
3411903|1|1|1|384.92340626|17|2|1|4|1|1|1|1
3411904|1|1|1|244.22692137|17|2|1|4|1|1|1|1
3411905|1|1|1|345.80166108|17|2|1|4|1|1|1|1
3411906|1|1|1|502.80131372|17|2|1|4|1|1|1|1
3411907|1|1|1|466.65661935|17|2|1|4|1|1|1|1
3411908|1|1|1|373.51160735|17|2|1|4|1|1|1|1
3411909|1|1|1|421.06810064|17|2|1|4|1|1|1|1
3411910|1|1|1|486.49814596|17|2|1|2|1|1|1|1
3411911|1|1|1|244.77557986|17|2|1|2|1|1|1|1
3411912|1|1|1|219.4940259|17|1|1|2|1|1|1|1
3411913|1|1|1|502.80131372|17|2|1|2|1|1|1|1
3411914|1|1|1|421.06810064|17|2|1|2|1|1|1|1
3411915|1|1|1|204.82815086|17|2|1|2|1|1|1|1
3411916|1|1|1|373.51160735|17|1|1|2|1|1|1|1
3411917|1|1|1|296.75298347|17|1|1|2|2|1|1|1
3411918|1|1|1|504.80754796|17|2|1|2|1|1|1|1
3411919|1|1|1|446.34965459|17|2|1|2|1|1|1|1
3411920|1|1|1|446.34965459|17|2|1|2|1|1|1|1
3411921|1|1|1|375.51784158|17|2|1|2|1|1|1|1
3411922|1|1|1|410.20496022|17|2|1|2|1|1|1|1
3411923|1|1|1|375.51784158|17|2|1|2|1|1|1|1
3411924|1|1|1|446.34965459|17|2|1|2|1|1|1|1
3411925|1|1|1|452.35968582|17|2|1|1|1|1|1|1
3411926|1|1|1|396.33520516|17|2|1|1|1|1|1|1
3411927|1|1|1|196.54903466|18|1|1|1|2|2|1|1
3411928|1|1|1|213.201302|18|1|1|1|1|2|1|1
3411929|1|1|1|97.658732963|18|1|1|1|2|2|1|1
3411930|1|1|1|201.03938244|18|1|1|1|2|2|1|1
3411931|1|1|1|47.774840624|18|1|1|2|1|1|1|1
3411932|1|1|1|140.87312561|18|1|1|2|1|1|1|1
3411933|1|1|1|98.22234678|18|1|1|2|1|1|1|1
3411934|1|1|1|103.68140781|18|1|1|2|1|1|1|1
3411935|1|1|1|95.85623659|18|1|1|2|1|1|1|1
3411936|1|1|1|47.774840624|18|2|1|2|1|1|1|1
3411937|1|1|1|56.539266452|18|1|1|1|1|1|1|1
3411938|1|1|1|71.616404173|18|2|1|2|1|1|1|1
3411939|1|1|1|89.065327415|18|1|1|2|1|1|1|1
3411940|1|1|1|96.064926959|18|1|1|2|1|1|1|1
3411941|1|1|1|140.28014419|18|1|1|2|1|1|1|1
3411942|1|1|1|125.17170959|18|2|1|2|1|1|1|1
3411943|1|1|1|64.46766791|18|1|1|2|1|1|1|1
3411944|1|1|1|160.99036919|18|2|1|2|1|1|1|1
3411945|1|1|1|164.8778037|18|1|1|2|1|1|1|1
3411946|1|1|1|96.096119678|18|1|1|1|1|1|1|1
3411947|1|1|1|187.63675694|18|2|1|1|1|1|1|1
3411948|1|1|1|158.04860523|18|2|1|1|1|1|1|1
3411949|1|1|1|142.21976466|18|2|1|1|1|1|1|1
3411950|1|1|1|116.61196797|18|2|1|1|1|1|1|1
3411951|1|1|1|161.77249313|18|1|1|1|1|1|1|1
3411952|1|1|1|144.12451951|18|1|1|2|1|1|1|1
3411953|1|1|1|140.97317259|18|1|1|2|1|1|1|1
3411954|1|1|1|108.70830893|18|1|1|1|1|1|1|1
3411955|1|1|1|140.97317259|18|2|1|2|1|1|1|1
3411956|1|1|1|101.96796127|18|1|1|2|1|1|1|1
3411957|1|1|1|217.38867435|18|2|1|1|1|1|1|1
3411958|1|1|1|97.658732963|18|1|1|1|1|1|1|1
3411959|1|1|1|184.9600861|18|2|1|1|2|1|1|1
3411960|1|1|1|97.658732963|18|1|1|1|1|1|1|1
3411961|1|1|1|149.30800329|18|1|1|1|1|1|1|1
3411962|1|1|1|215.08509196|18|2|1|1|1|1|1|1
3411963|1|1|1|135.49396186|18|1|1|1|1|1|1|1
3411964|1|1|1|113.71536008|18|2|1|1|1|1|1|1
3411965|1|1|1|109.07261236|18|2|1|1|2|2|1|2
3411966|1|1|1|88.952200677|18|2|1|1|2|2|1|1
3411967|1|1|1|131.32978323|18|1|1|1|1|2|1|1
3411968|1|1|1|126.94145899|18|1|1|1|1|2|1|1
3411969|1|1|1|203.42525537|18|2|1|1|1|2|1|1
3411970|1|1|1|96.266436841|18|2|1|1|2|2|1|1
3411971|1|1|1|127.25635096|18|1|1|1|1|2|1|1
3411972|1|1|1|108.54648008|18|2|1|2|1|1|1|1
3411973|1|1|1|150.55956437|18|1|1|2|1|1|1|1
3411974|1|1|1|61.537319368|18|1|1|2|1|1|1|1
3411975|1|1|1|84.874545664|18|2|1|2|1|1|1|1
3411976|1|1|1|125.04034653|18|2|1|2|1|1|1|1
3411977|1|1|1|80.935517227|18|1|1|2|1|1|1|1
3411978|1|1|1|133.903774|18|2|1|2|1|1|1|1
3411979|1|1|1|115.55178081|18|1|1|1|1|1|1|1
3411980|1|1|1|58.606970827|18|1|1|1|1|1|1|1
3411981|1|1|1|115.17003228|18|1|1|1|1|1|1|1
3411982|1|1|1|88.185591115|18|2|1|1|1|1|1|1
3411983|1|1|1|165.11348729|18|1|1|1|1|1|1|1
3411984|1|1|1|99.861124678|18|1|1|1|2|1|1|1
3411985|1|1|1|122.29353507|18|1|1|1|1|1|1|1
3411986|1|1|1|142.513863|18|1|1|1|2|2|1|1
3411987|1|1|1|173.71421538|18|1|1|1|1|1|1|1
3411988|1|1|1|152.07829301|18|1|1|1|1|1|1|1
3411989|1|1|1|103.76025705|19|1|1|2|2|1|1|1
3411990|1|1|1|524.90482976|19|1|1|2|1|1|1|1
3411991|1|1|1|239.49147023|19|1|1|2|1|1|1|1
3411992|1|1|1|277.76996636|19|2|1|2|1|1|1|1
3411993|1|1|1|241.55711445|19|1|1|2|1|1|1|1
3411994|1|1|1|346.5015385|19|2|1|2|2|1|1|1
3411995|1|1|1|103.76025705|19|2|1|2|1|1|1|1
3411996|1|1|1|106.94914577|19|5|1|2|2|1|1|1
3411997|1|1|1|103.76025705|19|1|1|2|1|1|1|1
3411998|1|1|1|275.38226811|19|1|1|2|1|1|1|1
3411999|1|1|1|253.77220291|19|1|1|3|1|1|1|1
3412000|1|1|1|100.11954627|19|1|1|2|1|1|1|1
3412001|1|1|1|248.35367465|19|1|1|2|1|1|1|1
3412002|1|1|1|277.47720445|19|2|1|2|1|1|1|1
3412003|1|1|1|307.62153385|19|2|1|2|1|1|1|1
3412004|1|1|1|116.9471817|19|1|1|2|1|1|1|1
3412005|1|1|1|506.48711643|19|1|1|3|2|1|1|2
3412006|1|1|1|114.95401623|19|1|1|2|1|1|1|1
3412007|1|1|1|256.26617968|19|1|1|3|1|1|1|1
3412008|1|1|1|204.84134457|19|1|1|2|1|1|1|1
3412009|1|1|1|95.37862415|19|1|1|3|1|1|1|1
3412010|1|1|1|468.11688034|19|1|1|2|1|1|1|1
3412011|1|1|1|421.06173726|19|1|1|2|1|1|1|1
3412012|1|1|1|176.9806765|19|1|1|3|1|1|1|1
3412013|1|1|1|345.43691337|19|1|1|2|1|1|1|1
3412014|1|1|1|93.073585012|19|2|1|3|1|1|1|1
3412015|1|1|1|243.28441049|19|1|1|2|2|1|1|1
3412016|1|1|1|169.0121746|19|1|1|2|1|1|1|1
3412017|1|1|1|205.67448164|19|1|1|2|1|1|1|1
3412018|1|1|1|116.59869275|19|1|1|2|1|2|1|1
3412019|1|1|1|169.0121746|19|1|1|2|1|1|1|1
3412020|1|1|1|116.59869275|19|1|1|3|1|2|1|1
3412021|1|1|1|246.54822127|19|1|1|2|2|1|1|1
3412022|1|1|1|113.12208475|19|1|1|2|1|1|1|1
3412023|1|1|1|116.59869275|19|1|1|2|1|1|1|1
3412024|1|1|1|211.89220565|19|1|1|2|1|1|1|1
3412025|1|1|1|239.29614147|19|1|1|2|1|1|1|1
3412026|1|1|1|92.795546126|19|1|1|2|1|1|1|1
3412027|1|1|1|171.98769026|19|1|1|2|1|1|1|1
3412028|1|1|1|91.017769338|19|1|1|2|1|1|1|1
3412029|1|1|1|135.98680715|19|1|1|1|1|1|1|1
3412030|1|1|1|104.50365111|19|2|1|2|1|1|1|1
3412031|1|1|1|293.4932532|20|1|1|0|2|2|1|1
3412033|1|1|1|417.45477175|20|2|1|0|2|2|1|1
3412034|1|1|1|375.75961552|20|1|1|1|2|2|1|1
3412036|1|1|1|356.5926798|20|1|1|1|2|2|1|1
3412037|1|1|1|204.0109679|20|1|1|1|2|2|1|1
3412038|1|1|1|298.87063992|20|2|1|0|2|2|1|1
3412039|1|1|1|501.92131167|20|2|1|1|2|2|1|1
3412040|1|1|1|306.84526746|20|1|1|1|2|2|1|1
3412041|1|1|1|431.88627842|20|1|1|0|2|2|1|1
3412042|1|1|1|274.47841201|20|1|1|1|2|2|1|1
3412043|1|1|1|526.2086972|20|2|1|1|2|2|1|1
3412044|1|1|1|526.2086972|20|1|1|0|2|2|1|1
3412045|1|1|1|621.06139485|20|1|1|1|2|2|1|1
3412046|1|1|1|425.03358669|20|2|1|1|2|2|1|1
3412047|1|1|1|425.40463766|20|2|1|0|2|2|1|1
3412048|1|1|1|749.52234583|20|1|1|0|2|2|1|1
3412049|1|1|1|440.68414704|20|2|1|2|1|1|1|1
3412050|1|1|1|397.04432848|20|2|1|2|1|1|1|1
3412051|1|1|1|491.12811738|20|2|1|2|1|1|1|1
3412052|1|1|1|392.8135943|20|2|1|2|1|1|1|1
3412053|1|1|1|511.52054075|20|2|1|2|1|1|1|1
3412054|1|1|1|287.94169386|20|2|1|2|1|1|1|1
3412055|1|1|1|440.68414704|20|2|1|2|1|1|1|1
3412056|1|1|1|559.26487849|20|2|1|2|1|1|1|1
3412057|1|1|1|511.52054075|20|2|1|2|1|1|1|1
3412058|1|1|1|351.11878795|20|2|1|2|1|1|1|1
3412059|1|1|1|455.70913418|20|2|1|2|1|1|1|1
3412060|1|1|1|440.68414704|20|1|1|2|1|1|1|1
3412061|1|1|1|202.52348401|20|1|1|1|1|1|1|1
3412062|1|1|1|170.93389141|20|1|1|1|1|1|1|1
3412063|1|1|1|480.67551404|20|1|1|1|1|1|1|1
3412064|1|1|1|391.4859373|20|1|1|1|1|1|1|1
3412065|1|1|1|222.54326398|20|1|1|1|1|1|1|1
3412066|1|1|1|336.32500612|20|1|1|1|1|1|1|1
3412067|1|1|1|357.82191409|20|1|1|1|1|1|1|1
3412068|1|1|1|272.58310686|20|1|1|1|1|1|1|1
3412069|1|1|1|392.00520939|20|1|1|1|1|1|1|1
3412071|1|1|1|340.26127769|20|2|1|1|1|1|1|1
3412072|1|1|1|324.5574699|20|2|1|1|1|1|1|1
3412073|1|1|1|214.43569744|20|1|1|1|1|1|1|1
3412074|1|1|1|162.17374188|20|1|1|1|1|1|1|1
3412075|1|1|1|236.30513174|20|1|1|1|1|1|1|1
3412076|1|1|1|231.66305117|23|2|1|1|1|1|1|1
3412077|1|1|1|149.16309386|23|2|1|1|1|1|1|1
3412078|1|1|1|216.06190408|23|2|1|1|1|1|1|1
3412079|1|1|1|167.29476357|23|1|1|1|1|1|1|1
3412080|1|1|1|163.35341103|23|2|1|1|1|1|1|1
3412081|1|1|1|110.96990349|23|1|1|1|1|1|2|1
3412083|1|1|1|155.1046356|23|1|1|1|1|1|1|2
3412084|1|1|1|230.64700981|23|1|1|1|1|1|1|1
3412085|1|1|1|191.40640343|23|2|1|1|1|1|1|1
3412086|1|1|1|227.0673317|23|1|1|1|1|1|1|1
3412087|1|1|1|202.94322951|23|1|1|1|1|1|1|1
3412088|1|1|1|242.72714768|23|2|1|1|1|1|1|1
3412089|1|1|1|182.51781449|23|2|1|1|1|1|1|1
3412090|1|1|1|183.71658681|23|2|1|1|1|1|1|1
3412091|1|1|1|146.64249581|23|1|1|1|1|1|1|1
3412093|1|1|1|220.82387586|23|2|1|1|1|1|1|1
3412096|1|1|1|242.72714768|23|1|1|1|1|1|1|1
3412097|1|1|1|135.57927168|23|1|1|5|1|1|1|1
3412099|1|1|1|199.66150251|23|1|1|5|1|1|1|1
3412102|1|1|1|169.25129159|23|1|1|5|1|1|1|1
3412103|1|1|1|122.63761428|23|1|1|5|1|1|1|1
3412104|1|1|1|113.7131108|23|1|1|5|1|1|1|1
3412107|1|1|1|82.523292835|23|1|1|5|1|1|1|1
3412108|1|1|1|135.57927168|23|1|1|5|1|1|1|1
3412109|1|1|1|211.84261199|23|2|1|2|1|1|1|1
3412110|1|1|1|203.88825857|23|2|1|2|1|1|1|1
3412111|1|1|1|218.11941498|23|1|1|2|1|1|1|1
3412112|1|1|1|293.62154961|23|1|1|2|1|1|1|1
3412113|1|1|1|224.06215567|23|1|1|2|1|1|1|1
3412115|1|1|1|289.03405158|23|1|1|2|1|1|1|1
3412116|1|1|1|191.62127232|23|1|1|2|1|1|1|1
3412117|1|1|1|212.54670567|23|1|1|2|1|1|1|1
3412118|1|1|1|265.66973925|23|1|1|2|1|1|1|1
3412119|1|1|1|230.00264703|23|1|1|2|1|1|1|1
3412121|1|1|1|157.15438695|23|1|1|1|1|1|1|1
3412123|1|1|1|218.72016795|23|2|1|1|1|1|1|1
3412125|1|1|1|209.87362449|23|1|1|1|1|1|1|1
3412126|1|1|1|216.24822584|23|1|1|1|1|1|1|1
3412127|1|1|1|169.47408959|23|1|1|1|1|1|1|1
3412128|1|1|1|138.09162302|23|1|1|1|1|1|1|1
3412129|1|1|1|196.35871966|23|1|1|1|1|1|1|1
3412130|1|1|1|167.9766563|23|1|1|1|1|1|1|1
